plant_code,name,state,lat,lon,ba,nameplate_MW_total,nameplate_MW_peaker,nameplate_MW_ccgt,n_units,net_gen_MWh_2024,gas_cf,cf_ac,cf_dc,developable_area_mi2_10km_excl_forest,developable_MW_10km_excl_forest,developable_area_mi2_10km_incl_forest,developable_MW_10km_incl_forest,developable_area_mi2_5km_excl_forest,developable_MW_5km_excl_forest,developable_area_mi2_5km_incl_forest,developable_MW_5km_incl_forest
3338,Aberdeen CT,SD,45.429884,-98.49396,SWPP,82.2,82.2,0.0,1,27651.124,0.0384004988390049,0.1585822560084904,0.1585822560084904,89.38952232099825,8172.756326491268,90.13558752194983,8240.96800200684,19.390745385887005,1772.8681495668116,19.726075110581117,1803.5268672531306
58378,Petra Nova Carbon Capture Cogen,TX,29.475278,-95.634167,ERCO,82.2,82.2,0.0,1,200752.0,0.2787943427879434,0.164858420997121,0.164858420997121,64.7078646157407,5916.147622010578,72.3738843633851,6617.040856080923,13.684580195004052,1251.1616178289419,16.175749932135766,1478.9257080809841
63628,Tinker,OK,35.414719,-97.373445,SWPP,82.0,82.0,0.0,2,30679.0,0.0427093774362401,0.1737197760738988,0.1737197760738988,31.459140555448233,2876.264279355267,50.843283594424165,4648.528785775923,5.6071299872168145,512.6518845455373,10.027574990153422,916.8068562425984
56188,Pinelawn Power LLC,NY,40.736611,-73.388424,NYIS,82.0,0.0,82.0,2,76649.0,0.1067059249359616,0.1544235170774099,0.1544235170774099,0.8590000823252334,78.53715038402133,5.089714484554083,465.34532430208753,0.4204652506527235,38.442537202534716,1.5240996606304507,139.3462546862126
1217,Earl F Wisdom,IA,43.1606,-95.2569,SWPP,81.6,81.6,0.0,1,1909.822,0.0026717672799713,0.1557592698053528,0.1557592698053528,104.37893476079651,9543.21689241568,105.01762495145742,9601.611424133249,26.791976273203,2449.552116407131,26.947305171584627,2463.7536156877372
55311,BASF Freeport Works,TX,29.002,-95.394,ERCO,81.0,81.0,0.0,1,466524.0,0.6574835109081685,0.163831108082637,0.163831108082637,11.84982273761035,1083.4123645815175,20.310904050125362,1856.996941725747,2.2340256995424457,204.25377824388073,4.226197006973903,386.3951549233282
2122,Chillicothe,MO,39.783388,-93.564112,SWPP,80.0,80.0,0.0,2,4241.208,0.0060519520547945,0.162402233819712,0.162402233819712,83.59891658804207,7643.329516620988,92.13366619240698,8423.649480448637,17.779772739584505,1625.5792219048687,19.479703323215183,1781.0014466939595
56248,Shell Chemical,LA,30.187508,-90.983963,MISO,80.0,80.0,0.0,2,572325.0,0.816673801369863,0.1651658535539639,0.1651658535539639,38.73040945619884,3541.0660074238936,42.36135276534786,3873.0379671175183,8.032971239123148,734.4430847198306,9.923327407346962,907.2756486717221
56253,Millcreek Power Generation,UT,37.112092,-113.516581,PACE,80.0,80.0,0.0,2,148882.0,0.2124457762557077,0.1993154316206854,0.1993154316206854,16.17331748853695,1478.7033132376637,16.210846618347276,1482.1345479631793,5.29716717433894,484.3124273681316,5.318711674785608,486.2822102661127
54912,Martinez Refining,CA,38.0169,-122.1117,CISO,80.0,0.0,80.0,2,718277.084,1.0249387614155252,0.1932044615490191,0.1932044615490191,5.981031317549319,546.8371490330805,6.303156348421282,576.2885804270885,1.0525530944025614,96.23342577394845,1.0806999417603058,98.8068518180851
1104,Burlington (IA),IA,40.7412,-91.116667,MISO,78.8,78.8,0.0,4,805.0,0.0011661799133115,0.1572946066715262,0.1572946066715262,59.4332844176765,5433.900289616136,67.86760885060451,6205.03852348384,7.738645563666241,707.5333086780562,9.12965581024711,834.7113883654499
55101,Kalamazoo River Generating Station,MI,42.281345,-85.494956,MISO,77.4,77.4,0.0,1,244821.0,0.3610801387561502,0.1464944929141936,0.1464944929141936,37.385268146052816,3418.0816590676855,53.792100220076236,4918.134877264112,8.136176346101543,743.8789802149981,12.434651677154593,1136.882439054134
535,McClellan (CA),CA,38.652731,-121.393336,BANC,77.0,77.0,0.0,1,3363.0,0.0049857676570005,0.1876821272242413,0.1876821272242413,18.677344427548128,1707.6429190901144,18.679429379204258,1707.833543241532,2.108928600174693,192.81632915882906,2.108928600174693,192.81632915882906
10319,Geismar,LA,30.2,-91.0,MISO,76.9,76.9,0.0,2,320450.02,0.4756963915658716,0.1651658535539639,0.1651658535539639,35.91051234128409,3283.2468426316877,39.45562514058912,3607.3714414252904,8.557684072582331,782.4168294932416,10.742713408205741,982.1909401788105
7138,Forked River,NJ,39.8154,-74.2098,PJM,76.8,76.8,0.0,2,3373.54,0.0050144180460426,0.1602794911253747,0.1602794911253747,2.4769225674814983,226.46149188402268,21.105618123053276,1929.6565141077278,0.7526675478626439,68.81531866172743,3.1576592832076846,288.7002773218454
8219,Ray D Nixon,CO,38.633451,-104.70577,WACM,75.6,75.6,0.0,2,112532.0,0.1699222053103331,0.1912325447192419,0.1912325447192419,91.48872114677768,8364.683076276815,91.5380650026394,8369.19451452703,22.740220221458575,2079.1058488190693,22.74334764894277,2079.3917850461958
58478,LEPA Unit No. 1,LA,29.691111,-91.192778,MISO,74.1,0.0,74.1,2,144656.0,0.2228507693540137,0.1673583328796248,0.1673583328796248,5.780180974675539,528.4736891131921,6.318098501956874,577.6547201789141,0.5820490040027371,53.215908937393095,0.6077634077616639,55.56694013820927
50978,Carr Street Generating Station,NY,43.06132,-76.08239,NYIS,73.8,0.0,73.8,2,168667.0,0.2608973407085669,0.1322084149705925,0.1322084149705925,11.685806540661519,1068.4165980033388,24.805017344911867,2267.8873001062275,1.4083848437152795,128.76661428253982,3.1885860661069345,291.5278689012054
54637,JCO Oxides Olefins Plant,TX,29.963502,-93.929737,MISO,73.8,73.8,0.0,2,613754.0,0.9493664228879732,0.1643375556495981,0.1643375556495981,5.588365422311652,510.93626718277955,5.6102574147010085,512.9378207726636,1.5324394672549673,140.1087512918827,1.538694322223355,140.6806237461353
65405,"Flint Hills Resources Pine Bend, LLC",MN,44.45483,-93.02119,MISO,73.4,0.0,73.4,2,298965.0,0.4649649135903848,0.1483980671641703,0.1483980671641703,86.12379304361454,7874.175363987614,91.2027352779453,8338.535796840712,24.254242615751068,2217.530753440097,24.956523831923924,2281.7393217759013
58235,Clayville,NJ,39.424444,-75.02,PJM,73.0,73.0,0.0,1,62421.0,0.0976121223494089,0.1562635344893142,0.1562635344893142,20.920752409543155,1912.7545060153739,41.906485812369006,3831.450131416594,4.272413435351434,390.6206569464168,10.294101310195273,941.1749769321392
1079,Coralville GT,IA,41.671877,-91.563999,MISO,72.0,72.0,0.0,4,800.0,0.0012683916793505,0.1574098312382266,0.1574098312382266,52.81321541752357,4828.636838173583,60.203674054616236,5504.3359135649125,4.602878272847914,420.8345849460949,6.492539457186352,593.6036075141807
899,Moline,IL,41.509959,-90.534021,MISO,72.0,72.0,0.0,4,1049.0,0.0016631785895484,0.1541154640904743,0.1541154640904743,10.445260305264641,954.9952279099099,15.46617138516646,1414.049955215219,0.1699235599745304,15.535868340528491,0.9073014623588934,82.95327655852739
10190,Castleton Energy Center,NY,42.5375,-73.7433,NYIS,72.0,0.0,72.0,2,86875.44,0.137740106544901,0.1417137493746691,0.1417137493746691,23.572810916139506,2155.228426618469,53.935961884349155,4931.287943711922,6.962348563700799,636.5575829669301,14.262806787637219,1304.0280491554026
1734,Northeast (MI),MI,42.45,-83.0381,MISO,71.4,71.4,0.0,4,4959.989,0.0079300950973996,0.1463920652744453,0.1463920652744453,0.1160623088578592,10.611411095575697,0.3224725228146507,29.483202085910918,0.0045173952549466155,0.4130189947379762,0.0045173952549466155,0.4130189947379762
151,McClure,CA,37.62936,-120.93139,BANC,71.2,71.2,0.0,1,1961.062,0.0031441787235134,0.1858702863445588,0.1858702863445588,62.23650191934222,5690.194461197002,62.23650191934222,5690.194461197002,9.563325754721985,874.3612118602957,9.563325754721985,874.3612118602957
10567,Algonquin Windsor Locks,CT,41.9227,-72.6255,ISNE,71.0,0.0,71.0,3,130220.514,0.2093712039359444,0.1471113560760282,0.1471113560760282,19.767079159818326,1807.2758088976752,42.228958335183655,3860.9333335025053,2.9019052133891683,265.31704808129535,8.538919507677168,780.7012121304838
7863,Elk Mound,WI,44.902814,-91.568096,MISO,71.0,71.0,0.0,2,25105.776,0.0403655797800501,0.1490173120618717,0.1490173120618717,66.28999543080008,6060.799582244577,82.94389427607481,7583.441762383982,20.0270031329491,1831.0402864410605,25.155289223141576,2299.9121575443723
10156,Fresno Cogen Partners,CA,36.617022,-120.099846,CISO,70.80000000000001,70.80000000000001,0.0,2,3089.0,0.0049805871578567,0.1870365403791946,0.1870365403791946,106.27936819535827,9716.970806432755,106.27936819535827,9716.970806432755,28.60067183489509,2614.918567761836,28.60067183489509,2614.918567761836
52149,West Point (PA),PA,40.217963,-75.298823,PJM,70.69999999999999,70.69999999999999,0.0,2,271882.38,0.4389929472399295,0.1478492268896444,0.1478492268896444,20.261212702320947,1852.4537327836292,38.14592800859729,3487.62770364318,3.3341851900932906,304.83978880852936,6.966865958955746,636.9706019616682
55309,Air Products Port Arthur,TX,29.866497,-93.96515,MISO,70.4,70.4,0.0,2,871923.0,1.4138435943337484,0.1645239142745372,0.1645239142745372,5.204039333698502,475.79788193814863,5.223846374431729,477.60881137661517,1.2179592591221453,111.35627511973898,1.2280365254601031,112.27762518492369
7932,Gaylord - Wolverine,MI,45.0046,-84.7218,MISO,70.19999999999999,70.19999999999999,0.0,3,23145.64,0.0376381246015949,0.1392804894580756,0.1392804894580756,27.79866043117072,2541.591810849894,82.76146100616351,7566.762149134949,5.43025658838852,496.48060236695034,19.312907190724847,1765.7515145805571
10350,Greenleaf 1,CA,39.052922,-121.696072,CISO,69.8,69.8,0.0,2,4069.0,0.0066546950844552,0.1825272629509686,0.1825272629509686,98.0736934607191,8966.737687837174,98.0736934607191,8966.737687837174,26.161625889166604,2391.920081295232,26.161625889166604,2391.920081295232
50410,Chester Operations,PA,39.843743,-75.358801,PJM,69.2,0.0,69.2,4,172193.0,0.284056866471349,0.1600503871275833,0.1600503871275833,9.993868271712667,913.7250991280152,15.334471938887631,1402.0088629840118,0.7349454587855456,67.19501337467845,1.5018601762984056,137.31293040442563
50464,Oxnard,CA,34.196,-119.1667,CISO,68.7,68.7,0.0,2,495366.0,0.8231241650216347,0.1800385050998745,0.1800385050998745,44.283678192298986,4048.793434724478,44.318774878510496,4052.0022746066734,7.5503049307292365,690.313593666673,7.5506524226719245,690.3453643585758
2434,Howard Down,NJ,39.4889,-75.0347,PJM,68.2,68.2,0.0,1,74344.0,0.1244392667282636,0.1562635344893142,0.1562635344893142,32.38277413911347,2960.7107784332316,55.2067399187599,5047.473364000904,3.9836476309775386,364.2192119750892,8.593475742679216,785.6892107592424
7784,Allegany Cogen,NY,42.5027,-78.0686,NYIS,67.0,0.0,67.0,2,15549.0,0.0264925373134328,0.1359371569913446,0.1359371569913446,40.57802411547201,3709.990776271726,75.91969214657551,6941.228996258332,9.603982312016505,878.0783828129375,17.337068004599736,1585.103360420547
55977,Bluffview,NM,36.716628,-108.215282,WACM,67.0,0.0,67.0,2,286534.0,0.4881994138894568,0.2022776835554063,0.2022776835554063,50.563552580560156,4622.953378794071,50.56424756444554,4623.016920177877,7.54578753547429,689.9005746719349,7.546135027416978,689.9323453638378
55558,Combined Locks Energy Center,WI,44.2717,-88.3011,MISO,66.5,0.0,66.5,2,310441.999,0.5329110430185052,0.1500534030490715,0.1500534030490715,57.94428144325755,5297.762874812119,61.467154758230535,5619.854149323934,7.216712665748563,659.8137294398686,8.12540409587821,742.8940887660077
54593,Batavia Power Plant,NY,42.9828,-78.1592,NYIS,66.2,0.0,66.2,2,3440.0,0.0059319345004069,0.1310722119744784,0.1310722119744784,69.2082327654956,6327.60985284531,83.67988221068842,7650.732087834369,13.313806292155741,1217.2622895685247,16.89714320515647,1544.8816644714486
56489,Elkins Generating Center,AR,35.9714,-94.0014,SWPP,66.0,66.0,0.0,3,20736.0,0.035865504358655,0.1584593647947091,0.1584593647947091,31.31493139923263,2863.0794422155545,48.14848357887716,4402.147070068769,9.520931737714026,870.4851874481394,14.211030488176677,1299.2942160618675
54131,World Generation X,NY,43.0483,-78.8539,NYIS,65.7,0.0,65.7,2,289403.0,0.5028443249028725,0.1344792317454829,0.1344792317454829,26.296800254872316,2404.2788804454685,31.97203866285602,2923.1578206039785,3.462757208887925,316.59494481261027,4.042026277349157,369.55668821478
66600,Bushy Park Combustion Turbine Facility,SC,33.014915,-79.930045,SCEG,65.4,65.4,0.0,1,,,0.1613122554516484,0.1613122554516484,2.965496238901109,271.13108469952994,42.477415074205716,3883.6493782130933,0.29050326408733623,26.560298430842167,9.451433349176385,864.1310490675551
63559,MMWEC Simple Cycle Gas Turbine,MA,42.54342,-70.927967,ISNE,65.0,65.0,0.0,1,0.0,0.0,0.1518700414697201,0.1518700414697201,2.0991988257794234,191.92674978554726,11.025224357611249,1008.0205126958855,0.2932831996288418,26.81446396606553,1.5550264435297005,142.1738462655726
1678,Waters River,MA,42.542949,-70.928314,ISNE,64.9,64.9,0.0,2,3618.73,0.0063651314632275,0.1518700414697201,0.1518700414697201,2.085994131957272,190.71946349323628,10.974838025921459,1003.4137623699618,0.29606313517034744,27.068629501288903,1.5616287904407762,142.77748941172808
7231,Gianera,CA,37.401,-121.96867,CISO,64.6,64.6,0.0,2,6241.0,0.0110285282101304,0.1863891472979341,0.1863891472979341,3.496811419271369,319.70847261909654,3.5051512258958857,320.47096922476663,1.8413598043047783,168.3528963935797,1.8420547881901546,168.41643777738554
50744,Sterling Power Plant,NY,43.080338,-75.600963,NYIS,64.2,0.0,64.2,2,3712.0,0.0066003783837607,0.1316551059937488,0.1316551059937488,51.640430110950895,4721.410753001224,75.9645186071823,6945.32741551381,13.046237496285826,1192.7988568032754,19.016496563611813,1738.6511143873656
10620,Carthage Energy LLC,NY,43.9842,-75.6225,NYIS,62.9,0.0,62.9,2,3283.0,0.0059582144594231,0.1340426946508645,0.1340426946508645,39.850723479425604,3643.494718118912,80.67268693866473,7375.788520106488,8.008994295077661,732.250906978529,17.001043296020246,1554.3811013504223
54694,Yuma Cogeneration Associates,AZ,32.728822,-114.654053,AZPS,62.6,0.0,62.6,2,34036.0,0.0620669030008607,0.2087793486176735,0.2087793486176735,76.18274354719048,6965.279410028843,76.22270512059963,6968.933039597679,14.571032140801654,1332.2086528732939,14.589449213764128,1333.8924995441487
1206,Summit Lake,IA,41.1136,-94.3472,MISO,62.3,62.3,0.0,2,3087.351,0.0056570999802106,0.1596194937922566,0.1596194937922566,95.4112101958421,8723.310646476992,97.01071560803588,8869.551141306136,24.67331789863304,2255.8462078750204,25.283166258050834,2311.603772164647
54091,Mansfield Mill,LA,32.1575,-93.5562,MISO,62.0,62.0,0.0,1,213310.0,0.3927493003387833,0.1595855835346132,0.1595855835346132,47.83608832240047,4373.585218048042,71.65700848561934,6551.497918685196,8.342239068115648,762.7190005134305,15.652427066447336,1431.0790460751848
64854,Primient,IN,40.376319,-86.843695,MISO,61.8,61.8,0.0,2,406046.0,0.7500369434469714,0.1508215460209458,0.1508215460209458,56.92057018009811,5204.166416466112,69.18043341008054,6325.068197493077,11.326499871921918,1035.565702575718,12.091677129721338,1105.5247661459507
6210,Northeast (WA),WA,47.73511,-117.370538,AVA,61.8,61.8,0.0,1,1189.0,0.0021962879224483,0.132272537042651,0.132272537042651,24.918994702113597,2278.308087050386,28.82306667821554,2635.251810579706,5.133845961275485,469.38020217375856,5.649176512282088,516.4961382657908
57564,Algonquin Power Sanger LLC,CA,36.6842,-119.5522,CISO,61.5,0.0,61.5,2,9898.0,0.018372498793481,0.1871577869797085,0.1871577869797085,104.02623043896799,9510.969640134215,104.02623043896799,9510.969640134215,23.103349301567746,2112.3062218576224,23.103349301567746,2112.3062218576224
63632,Primient Loudon Plant,TN,35.735092,-84.319301,TVA,61.4,61.4,0.0,2,393562.0,0.7317128493448158,0.1518067784658713,0.1518067784658713,27.01854101983571,2470.2666075278357,37.16982314158613,3398.3838300878742,6.272924549407408,573.5245302315344,8.878766627626229,811.7729488115408
55699,Bayswater Peaking Facility LLC,NY,40.610654,-73.762218,NYIS,60.5,60.5,0.0,1,42500.0,0.0801917053473716,0.1545935761497425,0.1545935761497425,1.5282695639427089,139.72750298904765,1.809738037520152,165.46176343041387,0.9830547058649213,89.87928739336422,1.1043293938631036,100.96725886748374
55951,Agua Mansa Power Plant,CA,34.0414,-117.3603,CISO,60.5,60.5,0.0,1,8812.0,0.0166270425299067,0.1990582354878506,0.1990582354878506,11.845652834298091,1083.0311162786825,11.850517721495725,1083.4759059653234,5.120293775510645,468.14114518954466,5.120293775510645,468.14114518954466
55836,Island Street Peaking Plant,WI,44.2761,-88.2658,MISO,60.5,60.5,0.0,1,10948.405,0.0206581474772632,0.1500534030490715,0.1500534030490715,69.40004831785949,6345.147274775723,73.345819327084,6705.903481333394,11.530477642279893,1054.2150987227328,12.728282368726122,1163.7286737121024
50279,Archbald Power Station,PA,41.485,-75.5406,PJM,60.5,60.5,0.0,1,67337.061,0.1270558530510585,0.1354907550845271,0.1354907550845271,8.924635564061072,815.9666801427264,34.79819063273916,3181.548857850437,1.1230939587682662,102.68287623024148,5.492457646129709,502.1675562175733
7987,Lake One,CA,34.1772,-118.3147,LDWP,60.5,60.5,0.0,1,285.0,0.0005377561417411,0.2005512028319475,0.2005512028319475,1.196762250618165,109.41826291366078,1.2836352362902153,117.36093588939109,0.29919056265454125,27.354565728415196,0.3064878934509935,28.021750258376542
2679,Plant No 2 Freeport,NY,40.6447,-73.5683,NYIS,60.5,60.5,0.0,1,30970.904,0.0584378731272878,0.1544235170774099,0.1544235170774099,0.9045215268173877,82.69911102330401,1.4841380872213075,135.69262511737668,0.18451822156743486,16.870237400451185,0.3891909758107854,35.5831749312718
7984,Kalkaska CT #1,MI,44.6889,-85.2019,MISO,60.5,60.5,0.0,1,47784.001,0.0901618947884825,0.1352136454471969,0.1352136454471969,33.07671554866181,3024.156850163365,84.89853645369594,7762.151904337913,10.031744893465682,917.1881045454336,21.94203122910378,2006.1285695180595
55510,Border Hybrid Energy Center,CA,32.562448,-116.943869,CISO,60.5,60.5,0.0,1,14804.0,0.0279331295520585,0.1999704082736828,0.1999704082736828,9.721782080587806,888.8486473680279,9.721782080587806,888.8486473680279,5.589755390082405,511.0633499503912,5.589755390082405,511.0633499503912
55508,CalPeak Power Panoche Peaker Plant,CA,36.652905,-120.580609,CISO,60.5,60.5,0.0,1,10497.999,0.0198082927657647,0.1927629095929107,0.1927629095929107,106.18241794334827,9708.10678339184,106.18241794334827,9708.10678339184,28.839398799521884,2636.7450330991433,28.839398799521884,2636.7450330991433
